age,years_employed,annual_income,credit_score,dti_ratio,existing_debt,loan_purpose,employment_type,monthly_expenses,num_dependents,savings_balance,num_open_credit_lines,num_previous_defaults,property_owned,loan_term_months,market_rate,recommended_loan_amount
42,20,77985.44,570,0.2889,,refinance,part_time,2893.95,0,,4,0,1,36,6.769,45846.59
53,28,84827.79,720,0.1951,13355.67,business,contract,3522.31,2,178828.15,5,0,1,36,6.066,71216.48
44,21,46442.19,619,0.3281,,home_purchase,salaried,1641.36,2,57891.86,5,0,1,240,5.715,36518.9
51,28,33897.42,621,0.2553,9533.96,auto,salaried,1461.71,2,36243.81,7,0,0,360,5.925,30808.36
44,21,119023.48,673,0.2194,28976.64,home_purchase,salaried,4132.48,0,55480.19,3,0,1,180,6.44,70915.39
53,34,52120.64,625,0.2506,12304.86,auto,salaried,1841.45,0,34649.5,5,0,0,12,7.711,39132.07
45,27,48165.77,608,0.2702,10585.06,refinance,salaried,2397.81,0,18586.54,2,2,0,48,6.551,33765.5
39,13,131781.55,629,0.2845,,auto,salaried,3528.55,0,175640.38,4,0,1,120,6.291,80423.86
62,38,67979.25,604,0.3375,,home_purchase,self_employed,2539.5,4,62075.3,9,0,1,60,6.072,51120.49
48,22,88643.37,659,0.1925,20322.21,auto,contract,4123.9,0,20154.71,4,0,1,360,6.474,56023.63
45,23,91138.58,694,0.2549,19723.4,business,salaried,2605.82,3,,4,0,1,180,5.66,55263.17
27,2,18000.0,624,0.2064,3200.95,education,part_time,798.05,0,37495.41,3,0,0,24,6.793,16101.67
27,5,40259.63,595,0.3414,13220.61,personal,part_time,1902.91,1,,6,0,1,120,7.027,26171.09
42,24,176449.73,688,0.1606,29650.95,personal,salaried,7962.53,2,673247.02,4,0,1,48,5.243,160001.82
41,8,39711.53,664,0.3127,11879.31,personal,salaried,1707.17,4,,4,1,0,36,7.67,31685.47
33,12,73169.0,601,0.333,,personal,self_employed,3543.72,3,,4,0,0,48,5.761,43355.3
41,17,104532.27,591,0.252,21764.58,business,contract,4646.03,4,35231.82,7,0,1,12,7.206,59924.56
55,34,83513.69,660,0.2269,16517.74,business,salaried,4497.34,5,48066.84,3,1,0,240,5.608,58884.8
46,20,67044.73,661,0.1583,,home_purchase,self_employed,1902.38,3,48707.44,3,0,0,360,5.009,46029.25
28,10,30669.75,517,0.2436,8591.51,home_purchase,self_employed,1431.08,0,8659.03,4,0,1,60,7.598,17171.72
38,19,92387.05,659,0.2392,24740.27,refinance,salaried,2650.37,0,77132.19,7,0,1,60,6.811,58027.79
31,11,69077.66,586,0.3036,19013.67,personal,contract,3487.97,4,74649.82,3,1,1,36,6.805,45590.34
36,17,54891.59,573,0.3531,21351.64,education,self_employed,2733.85,2,87526.33,1,0,1,240,6.432,41672.8
35,10,30228.77,594,0.2755,9364.92,personal,salaried,793.65,0,25176.31,11,0,0,360,6.001,21799.09
35,10,49055.08,574,0.2938,,auto,salaried,1619.89,2,33693.52,1,0,1,48,5.241,31153.63
27,8,41424.15,546,0.253,10198.09,home_purchase,part_time,1065.23,1,119711.6,3,1,1,60,5.921,32105.33
38,12,64829.43,628,0.2637,20305.42,auto,salaried,2715.53,0,28059.95,5,0,0,36,5.042,41689.32
34,16,120122.27,656,0.2607,36225.1,refinance,self_employed,5840.47,1,158096.01,3,0,0,60,6.602,82334.03
22,0,24154.86,533,0.3523,9222.9,home_purchase,salaried,871.74,0,27993.26,3,0,0,180,7.341,10471.94
60,40,43121.51,584,0.2927,10259.88,home_purchase,salaried,1901.22,2,19045.12,8,1,0,180,5.841,34912.08
50,32,47516.53,646,0.3082,16035.42,auto,self_employed,2017.39,3,26053.42,7,0,0,84,6.418,37236.19
36,11,76687.01,648,0.2612,21062.96,auto,salaried,2372.39,5,36185.0,5,0,1,84,8.522,45997.85
40,18,40838.6,523,0.3216,15474.42,education,part_time,1277.09,2,9461.78,2,1,0,360,7.011,25163.61
28,10,53981.4,572,0.3416,18102.91,education,salaried,2592.77,1,11749.07,7,0,1,84,6.814,30551.18
56,37,87172.29,652,0.2983,26927.49,home_purchase,salaried,2949.66,3,22557.75,1,0,1,48,6.411,56656.63
58,34,118223.41,685,0.2239,27197.07,education,part_time,5358.86,2,46497.79,2,0,1,60,5.392,76185.7
41,16,34648.97,625,0.3628,10177.36,home_purchase,salaried,1794.67,1,,4,0,0,60,5.478,28450.06
50,27,42768.73,644,0.2755,10432.08,business,salaried,1673.97,2,14224.1,5,0,1,360,5.094,32565.94
41,23,57795.26,603,0.2904,14651.21,refinance,contract,2252.86,3,64666.83,4,1,0,48,6.747,41017.91
26,2,18000.0,597,0.2723,4616.96,medical,contract,883.09,3,87622.65,3,1,1,120,5.847,20303.54
35,13,209572.97,691,0.2591,49430.39,auto,self_employed,8491.06,0,59232.44,3,0,0,60,7.517,112576.44
41,17,2057433.18,595,0.3327,12441.87,business,salaried,1269.23,0,10843.48,8,0,0,360,6.864,200000.0
35,15,84754.71,584,0.2998,21078.54,education,salaried,2173.81,0,230594.6,2,1,0,36,7.07,65734.99
37,15,69102.51,639,0.276,16423.1,home_purchase,self_employed,1758.54,2,36111.49,1,0,1,180,5.879,41456.51
39,12,109608.42,591,0.2354,25866.27,education,salaried,2776.03,0,92024.44,2,0,1,84,5.951,64220.66
39,13,44672.15,573,0.2592,,refinance,part_time,1576.88,3,106593.19,4,0,0,180,8.639,38168.18
40,10,59146.2,644,0.2238,11102.55,education,salaried,2947.68,3,47362.41,5,0,0,36,5.976,41383.34
29,3,18000.0,586,0.3064,5747.2,personal,salaried,836.93,5,14367.32,4,0,0,48,7.544,13478.83
32,13,32308.62,644,0.2058,7919.87,business,salaried,1443.06,3,23424.66,4,1,0,24,7.196,24033.73
27,9,33640.37,593,0.1896,6103.58,education,salaried,1747.32,0,39924.41,6,0,1,48,6.56,23321.62
49,29,65486.59,618,0.2067,11707.18,home_purchase,salaried,2775.14,3,37906.43,1,0,0,180,7.184,44620.31
22,2,54010.99,651,0.2852,18455.84,refinance,salaried,2297.78,2,,3,0,0,60,4.884,32098.13
51,28,27023.6,601,0.3696,10093.71,home_purchase,salaried,1088.63,4,17717.0,3,0,1,120,7.582,25030.1
53,34,28242.84,630,0.3174,8043.68,business,salaried,864.0,2,36968.09,4,1,0,120,6.602,28317.79
36,15,117636.29,650,0.205,27754.88,auto,salaried,6275.58,2,27152.73,7,0,0,84,6.138,68348.91
22,4,81336.43,631,0.2266,15676.07,auto,salaried,4307.76,0,9674.33,3,1,0,36,6.906,40409.23
36,13,97582.6,635,0.2358,,education,salaried,5187.87,1,49226.35,9,0,1,60,7.165,58416.55
39,21,251006.44,764,0.1195,33082.55,education,self_employed,6902.2,4,74119.31,2,0,0,120,6.164,126169.15
29,10,53977.84,619,0.2658,16709.12,home_purchase,part_time,2016.87,2,28065.57,3,0,1,60,7.533,33010.2
34,14,60565.01,612,0.3026,17814.06,home_purchase,salaried,2312.48,1,112942.71,5,0,0,36,6.713,45667.74
55,24,9074947.06,623,0.2246,5622.1,refinance,salaried,1147.31,1,13109.48,6,0,1,48,8.556,200000.0
46,27,139498.88,622,0.2145,31414.99,auto,salaried,3744.59,2,179624.21,3,0,1,48,7.229,89514.39
30,7,62469.68,655,0.2953,20399.55,auto,salaried,2196.21,2,150760.7,6,0,0,48,5.686,50405.17
24,0,108747.84,587,0.2481,27266.9,education,salaried,4055.28,2,78607.57,5,0,1,360,6.746,60469.36
36,8,78742.83,606,0.2435,18347.19,home_purchase,salaried,3568.14,0,36046.79,5,0,1,48,6.376,47403.66
37,14,63823.71,609,0.1617,11052.6,home_purchase,salaried,2296.73,2,45541.81,5,0,1,24,6.916,40215.52
44,22,53625.99,634,0.3138,16640.67,refinance,contract,2118.51,2,39534.65,7,0,1,48,6.652,38892.7
34,6,48795.45,668,0.3151,17106.04,home_purchase,salaried,2580.04,0,6173.29,3,0,1,12,5.576,32615.93
45,17,306435.62,797,0.1626,39974.67,business,self_employed,15000.0,1,192679.49,4,0,1,36,6.922,175791.39
59,38,54682.69,587,0.2902,16555.91,business,self_employed,1756.12,0,9848.76,3,0,0,84,7.071,38777.75
48,29,32107.83,588,0.3169,11580.73,home_purchase,contract,1692.99,0,22899.74,9,0,0,360,6.06,27607.79
39,17,74784.82,584,0.3281,26316.93,personal,salaried,2966.79,0,144042.88,0,0,1,84,7.55,57143.27
38,20,73249.96,589,0.2883,21694.38,medical,salaried,2858.39,1,118246.87,4,1,1,60,4.894,52837.02
36,13,81893.62,614,0.2494,18162.1,personal,contract,3294.88,2,90309.19,1,0,1,60,3.819,53503.51
51,28,51329.47,675,0.2374,12436.25,auto,contract,2159.24,4,14738.09,5,0,1,84,5.734,38395.2
33,7,39607.1,598,0.2681,11955.77,home_purchase,salaried,1249.04,2,6165.86,4,0,1,60,4.867,24023.33
40,11,57368.55,615,0.29,19021.26,refinance,salaried,2811.08,2,36530.33,4,1,0,60,7.02,39872.8
40,22,104172.88,661,0.1989,21867.36,personal,contract,2989.7,4,31498.31,1,0,1,120,6.377,58369.82
34,16,39780.53,580,0.3556,,refinance,part_time,1505.01,1,9830.94,8,0,1,36,6.52,25096.71
26,0,22465.48,589,0.3909,7442.58,medical,salaried,825.97,1,11424.26,7,0,1,84,5.178,13790.53
43,21,51219.23,632,0.2327,12795.34,home_purchase,salaried,1607.91,1,83189.0,8,0,0,60,6.611,40558.91
39,16,30876.77,695,0.1953,,home_purchase,salaried,802.22,1,36770.15,6,0,0,24,5.394,28669.5
45,21,34867.0,647,0.2182,8684.44,auto,salaried,924.14,2,39511.7,5,0,0,240,6.373,29428.32
34,10,104315.36,702,0.207,23987.42,home_purchase,salaried,4411.35,3,36796.07,4,0,0,48,5.725,61255.73
52,31,39521.55,626,0.3593,15989.43,medical,part_time,2057.52,4,6078.93,4,0,1,60,5.245,32098.73
31,12,123241.9,675,0.2167,25222.09,personal,self_employed,3723.52,2,39695.94,1,0,1,24,7.673,65364.46
57,36,3758912.91,627,0.278,,home_purchase,salaried,649.09,3,,8,1,1,36,6.461,200000.0
22,0,108118.16,576,0.276,26408.53,business,salaried,3798.0,2,138951.64,2,0,0,84,6.406,64758.99
44,21,84002.3,555,0.2083,20357.04,home_purchase,self_employed,2518.74,1,63351.24,4,0,1,60,5.896,51558.42
44,25,2271916.08,583,0.2678,11978.03,personal,salaried,1679.82,3,15402.3,1,1,0,36,5.755,200000.0
32,11,54807.23,661,0.2507,12038.57,business,part_time,1492.31,4,20282.26,7,0,0,48,6.253,32509.91
44,22,116583.39,646,0.3373,32709.09,education,salaried,5917.08,0,,5,0,0,84,6.215,70557.12
52,29,50796.21,656,0.1683,8265.6,auto,salaried,1295.89,3,61550.04,10,0,1,36,6.607,40625.55
22,1,23942.75,639,0.3123,,business,salaried,1125.64,2,30429.51,1,0,1,360,7.732,17610.97
45,21,38493.09,572,0.3129,11345.49,auto,self_employed,1666.33,4,47870.89,6,0,0,60,5.458,30890.08
22,3,41891.99,656,0.2507,8970.49,home_purchase,salaried,1305.07,2,7373.62,5,1,0,84,7.497,20518.56
30,3,7886437.91,570,0.2504,13299.9,refinance,self_employed,2735.1,4,22389.57,7,1,0,84,6.025,200000.0
56,32,50351.02,624,0.3346,13914.35,home_purchase,salaried,2084.94,0,35132.56,2,0,0,360,4.955,39722.74
34,14,57701.96,584,0.3116,14826.04,personal,part_time,2874.78,0,38913.49,4,1,1,60,5.085,36668.96
28,1,50948.83,617,0.2747,15766.0,auto,salaried,1672.02,1,14458.7,6,0,0,36,8.007,29191.11
38,9,45459.17,606,0.2777,10522.21,auto,self_employed,1749.29,2,34693.16,6,1,0,60,7.311,30996.33
60,38,61982.88,670,0.2945,21676.02,home_purchase,salaried,2645.62,1,73379.88,5,0,0,360,6.873,52951.44
22,0,46296.67,640,0.2214,10569.38,home_purchase,self_employed,2112.79,0,51344.44,1,0,0,60,7.873,29925.86
29,1,18000.0,645,0.333,5499.75,home_purchase,self_employed,547.17,0,7220.28,5,0,1,84,7.329,13697.05
54,35,162333.47,721,0.3298,48663.42,home_purchase,salaried,8580.47,3,44597.13,6,0,1,360,6.768,100779.07
58,35,128441.89,705,0.2136,29237.52,business,salaried,5813.84,5,75811.15,6,0,0,84,7.235,84398.75
38,20,61821.87,613,0.3437,24333.68,refinance,salaried,3257.27,0,32825.16,5,0,1,180,6.379,42157.56
27,0,29060.16,589,0.2628,7702.58,home_purchase,part_time,892.32,4,27028.15,3,0,1,60,5.627,18871.22
60,37,77018.65,661,0.1961,16706.23,home_purchase,self_employed,3104.21,0,79664.91,5,0,1,48,7.698,59004.33
55,34,5529371.88,617,0.2477,29175.26,education,salaried,4297.26,2,112131.48,2,0,1,60,8.275,200000.0
46,19,76652.97,675,0.2657,21224.15,education,salaried,2076.83,0,14801.41,4,0,0,240,7.835,47227.42
31,13,63519.46,620,0.2631,16189.12,personal,part_time,2260.78,5,102142.66,4,0,1,180,7.56,44727.87
39,19,90677.23,650,0.279,21360.61,home_purchase,salaried,4857.98,2,68227.24,4,0,1,84,7.738,59579.61
38,9,99082.19,588,0.3056,32590.89,refinance,contract,4488.42,1,69838.84,3,0,1,60,7.781,62105.45
43,20,107016.25,641,0.2422,29574.01,home_purchase,self_employed,3484.78,4,59896.43,1,0,0,36,7.612,64714.29
54,33,42759.08,658,0.193,6660.78,education,salaried,1349.41,2,32464.26,8,0,0,60,7.274,35124.84
48,23,69058.3,649,0.2577,18838.66,business,salaried,2086.24,5,129035.4,8,1,1,180,5.967,55464.84
29,1,18000.0,619,0.2068,3079.18,home_purchase,self_employed,500.0,2,14010.68,6,0,0,12,5.86,13650.78
53,32,59812.21,625,0.2758,19419.58,home_purchase,salaried,1651.82,5,35792.37,5,1,0,360,5.005,42984.83
43,25,41398.25,626,0.2885,11536.91,home_purchase,salaried,1648.53,2,30470.87,2,0,0,60,7.083,31199.02
46,22,142919.04,671,0.1308,16341.6,refinance,contract,4866.25,3,106445.39,3,0,0,24,6.768,84219.15
54,36,46324.45,655,0.3194,13035.29,home_purchase,part_time,2135.61,2,24171.42,2,0,0,120,5.487,37566.3
28,2,76675.4,632,0.2516,,home_purchase,salaried,3708.6,2,93968.76,8,0,0,240,7.568,50498.96
39,17,78480.53,622,0.2995,24988.98,medical,salaried,2992.61,0,13341.7,6,0,0,12,7.316,46363.69
34,15,37734.86,522,0.2959,,auto,salaried,1725.92,0,30550.57,11,0,0,36,4.736,25478.0
24,1,49661.0,614,0.258,12203.37,home_purchase,self_employed,1416.98,0,42377.94,6,1,1,84,6.127,29180.44
43,19,1477805.17,565,0.3854,21600.52,home_purchase,part_time,1702.49,1,81786.12,2,0,0,84,6.58,200000.0
65,45,54879.08,668,0.1813,8990.04,refinance,salaried,2180.17,2,18882.01,1,0,1,36,7.427,43482.73
22,4,20516.49,623,0.248,5650.57,refinance,salaried,738.22,3,3736.88,6,0,0,180,7.176,12062.23
39,18,65155.71,549,0.3164,21849.98,home_purchase,contract,3480.67,4,96897.0,5,0,0,36,7.911,48241.47
46,21,72707.25,646,0.1375,11993.18,business,salaried,3276.34,0,,0,1,0,60,8.068,47951.4
41,18,92016.68,653,0.2108,22119.02,business,part_time,4303.64,2,30444.52,3,0,1,60,7.598,56363.15
38,20,89916.04,657,0.2957,22766.11,business,salaried,3544.31,1,25736.28,2,1,0,180,4.671,52895.7
27,5,31273.3,557,0.2454,8732.47,home_purchase,salaried,1542.04,0,25331.14,8,0,0,180,8.096,19885.38
42,17,111476.36,670,0.2558,23428.43,home_purchase,salaried,3388.95,2,162057.37,5,1,0,84,7.358,75518.53
32,5,66762.42,576,0.3162,18149.53,refinance,salaried,2400.3,1,83899.57,5,0,0,84,6.904,43383.23
22,0,22588.58,616,0.3027,6523.41,business,self_employed,990.28,0,10492.26,1,1,0,360,6.074,12577.33
51,30,28718.77,633,0.2153,5415.9,auto,salaried,1137.27,2,2493.14,3,0,0,48,6.533,25020.24
49,29,71840.47,629,0.2784,18281.21,refinance,self_employed,3158.67,2,,2,0,1,36,6.715,48479.22
40,16,42860.28,630,0.2112,9814.16,education,self_employed,1326.78,0,13170.25,2,0,1,48,5.322,28768.14
42,19,71763.26,600,0.2714,19949.78,home_purchase,salaried,1819.45,2,87469.67,5,0,1,240,6.625,48641.12
50,23,29425.21,593,0.3334,9414.67,personal,self_employed,1315.77,0,9043.74,6,1,0,60,5.824,25001.38
42,20,113115.26,697,0.1908,,personal,salaried,4743.41,1,78048.08,3,1,1,120,5.02,69607.98
49,28,78839.85,683,0.2676,16877.24,home_purchase,part_time,3589.89,2,79068.36,3,0,1,84,6.159,57157.54
37,12,61108.58,584,0.2911,20488.38,home_purchase,self_employed,2665.14,2,29453.24,4,0,1,60,4.484,38625.76
53,35,73530.96,625,0.3106,21872.58,home_purchase,self_employed,3226.05,2,145293.37,4,0,1,84,7.233,61693.17
43,17,91789.32,623,0.1753,16019.4,home_purchase,salaried,4296.52,2,147890.32,6,0,0,240,5.892,66747.86
41,20,165836.4,688,0.2972,41734.2,business,salaried,4511.78,2,29917.29,2,1,1,120,6.797,87180.49
27,8,28782.53,597,0.1978,6277.72,home_purchase,salaried,1142.69,0,7744.53,6,0,1,36,6.206,17461.54
42,19,171291.82,733,0.1524,31264.88,home_purchase,self_employed,8453.98,2,91407.99,3,0,0,48,5.442,102471.03
31,8,97946.54,693,0.2928,31730.63,medical,salaried,4821.95,0,12410.93,5,0,0,180,5.673,57306.34
33,5,44236.2,671,0.2438,9230.9,education,self_employed,1406.99,3,54074.15,7,0,1,120,4.732,32253.18
31,13,84445.75,711,0.2036,20152.96,auto,self_employed,3005.76,0,78902.17,6,0,1,180,6.403,54632.15
29,6,27944.17,544,0.364,10514.36,auto,contract,1457.4,3,21355.22,6,0,0,120,7.664,18278.01
61,41,30287.35,620,0.269,9339.71,auto,part_time,1454.83,2,12857.81,5,0,0,60,5.778,30129.58
53,33,24180.72,593,0.2406,5635.78,home_purchase,salaried,632.22,2,5564.96,2,0,0,60,7.302,22066.83
59,34,60572.68,607,0.3449,19039.85,refinance,salaried,1895.59,0,66381.69,2,0,1,60,5.502,47467.97
27,4,22976.27,644,0.2755,5117.84,refinance,self_employed,970.5,3,4863.63,1,0,1,24,7.306,15634.16
40,22,57525.33,642,0.1995,13532.42,medical,salaried,2222.99,3,21022.76,3,0,0,84,6.405,37487.54
27,0,27228.85,539,0.2811,6593.91,refinance,salaried,827.29,1,,7,0,0,120,5.315,17107.49
33,15,82071.26,727,0.1669,15240.42,refinance,self_employed,2879.84,2,6474.34,6,0,0,60,6.9,46328.04
30,5,124720.96,588,0.2337,26565.25,auto,salaried,3427.53,0,87824.31,7,0,0,180,6.624,67849.04
52,25,20238.1,597,0.2812,5852.19,home_purchase,part_time,744.31,3,5361.7,5,1,0,36,6.819,20542.45
36,14,46584.8,619,0.2722,14331.18,auto,salaried,2093.73,3,22934.22,5,0,0,180,5.029,31383.36
50,32,50182.85,591,0.3125,14739.65,personal,self_employed,1780.66,1,33987.92,1,0,0,84,7.485,36694.91
46,16,46735.83,636,0.2947,13399.17,home_purchase,contract,1469.53,0,,3,1,0,60,5.919,34722.35
63,40,51128.05,616,0.3199,14025.95,home_purchase,salaried,2049.35,0,76982.76,3,0,0,60,4.602,46016.71
25,4,79394.27,655,0.3073,23624.68,business,salaried,3610.22,2,85479.89,1,0,1,24,7.592,51266.3
52,30,74553.46,657,0.2796,23559.97,education,self_employed,3957.31,1,57841.29,7,0,0,360,6.325,55829.06
51,30,58515.76,547,0.3331,22453.64,personal,part_time,2072.44,3,14207.01,5,0,0,360,6.954,38632.52
30,5,48012.13,555,0.3593,18173.04,business,contract,1603.32,0,70401.37,3,1,0,24,7.731,32602.88
50,25,42608.18,651,0.2792,11742.54,home_purchase,contract,1549.24,3,,3,0,0,240,6.305,34785.46
43,20,6968187.94,624,0.2256,5616.51,business,salaried,1488.75,5,16087.21,5,1,1,48,6.218,200000.0
37,10,66534.71,588,0.2233,14587.93,medical,contract,2366.54,2,120661.87,2,1,1,36,6.178,48586.31
31,8,86887.8,610,0.2296,22398.81,business,salaried,3991.58,0,12190.14,5,0,0,48,7.983,48129.09
32,8,32535.7,600,0.3021,9081.31,home_purchase,self_employed,1586.98,0,,7,1,1,84,6.728,24111.64
60,36,2619622.07,602,0.27,36684.75,home_purchase,salaried,4074.74,0,105123.63,10,0,1,240,7.247,200000.0
40,19,34310.75,692,0.2475,6806.49,home_purchase,salaried,1152.22,4,170282.38,2,0,0,360,7.253,41927.75
47,17,41680.87,581,0.2838,11111.82,business,salaried,1193.19,2,84460.36,5,0,1,60,6.295,35995.47
32,9,90750.94,637,0.2202,23903.17,personal,salaried,3074.53,0,59114.56,1,0,1,240,6.393,53706.28
32,14,45532.73,674,0.1163,6168.57,home_purchase,contract,1512.23,1,53933.94,3,0,1,360,6.039,32564.52
50,23,51535.91,619,0.215,11731.67,medical,salaried,2025.34,2,34882.22,2,0,1,12,6.107,38388.69
26,8,22480.74,609,0.3688,8265.85,business,part_time,1077.28,1,19905.7,5,0,0,360,6.401,15985.65
35,13,115234.09,619,0.3241,40467.86,auto,salaried,3977.51,3,,3,0,0,12,5.48,64956.21
40,15,205378.03,685,0.2026,,auto,salaried,11063.79,0,104533.83,3,1,0,120,7.194,114968.0
41,13,45577.04,582,0.2694,9972.56,personal,self_employed,1684.69,3,52920.53,0,0,1,48,4.992,32949.0
38,16,227070.16,761,0.1734,35849.02,education,salaried,8848.73,0,125924.76,5,0,0,120,5.965,126333.0
43,25,66618.86,612,0.3343,26684.74,auto,contract,3296.46,3,71695.17,4,0,0,84,6.352,49781.74
46,22,48229.03,597,0.3335,,home_purchase,salaried,2289.28,0,,4,0,1,48,6.749,36177.66
47,24,57066.89,599,0.3351,20889.04,business,self_employed,2785.44,2,23832.86,2,0,0,84,6.636,40231.26
30,12,54083.12,632,0.2183,13002.89,education,salaried,2927.57,1,19692.02,2,1,1,60,4.225,33774.13
37,16,133371.69,685,0.3293,42076.68,business,salaried,6712.53,2,30621.99,6,1,1,24,7.25,78241.22
51,22,21935.68,538,0.3057,7887.33,medical,salaried,621.76,5,18252.52,6,0,1,360,6.639,20746.07
48,26,127132.37,671,0.2895,31867.41,auto,part_time,6331.94,3,93700.2,6,0,1,60,6.946,82991.95
26,8,19591.7,607,0.2972,6546.61,medical,salaried,699.5,0,3343.97,0,0,0,84,6.576,12528.06
43,20,72740.34,684,0.155,11508.61,home_purchase,contract,3161.63,2,9670.04,3,0,1,60,6.665,45170.95
22,0,18000.0,547,0.2895,4768.63,education,salaried,614.98,0,13887.03,3,0,1,240,8.008,9103.58
40,19,109704.89,615,0.2762,30044.01,personal,self_employed,4799.25,2,34311.72,3,1,1,240,6.476,63826.05
58,35,50302.23,656,0.2146,,home_purchase,salaried,1422.5,0,19044.82,6,0,0,360,4.711,39528.56
30,0,85096.32,624,0.1992,16030.44,education,salaried,4440.69,2,43765.43,6,0,0,60,7.18,50356.27
31,2,51486.29,658,0.2318,11001.44,personal,self_employed,1716.39,3,20088.56,1,0,0,360,6.038,31420.51
47,28,27503.64,654,0.3223,8664.21,education,salaried,779.98,0,,5,1,1,36,6.544,26635.54
24,0,18000.0,599,0.3145,6423.09,business,salaried,877.56,4,25324.07,3,0,0,24,7.008,13650.27
33,7,107065.45,641,0.2362,27443.11,home_purchase,salaried,5072.08,3,47129.21,5,1,1,48,7.656,63024.93
45,22,70946.73,630,0.281,16595.92,refinance,salaried,3041.99,3,11836.64,4,0,1,360,6.773,44194.11
33,8,23024.17,597,0.2199,5603.11,home_purchase,salaried,1039.55,2,10764.81,5,1,0,36,7.312,17224.39
37,15,96295.53,646,0.2601,29336.85,education,salaried,4770.22,2,70769.48,3,0,0,48,6.96,62662.1
47,24,45761.85,672,0.1498,8110.89,education,self_employed,1714.5,0,76282.68,5,0,0,240,7.599,39982.21
44,17,85672.58,568,0.2442,20139.52,home_purchase,salaried,3395.46,3,81114.69,1,1,0,84,7.006,55589.33
42,17,51776.86,606,0.3228,19499.38,home_purchase,contract,1424.31,2,8355.99,2,2,0,240,5.555,32953.04
36,15,54503.46,628,0.2407,11376.85,business,salaried,2935.58,1,125857.56,3,1,0,120,7.09,45945.97
43,21,84864.3,621,0.2516,20489.87,refinance,contract,3571.14,0,47270.81,5,0,1,60,6.524,53562.34
38,15,43894.64,605,0.278,12236.45,home_purchase,salaried,1161.52,2,31131.95,2,1,0,84,6.788,29571.33
44,26,60879.87,617,0.3535,18791.54,medical,self_employed,1560.12,0,36281.7,2,0,1,36,7.058,39754.02
35,15,85374.22,683,0.0567,,home_purchase,self_employed,3582.92,4,70500.41,2,0,0,60,6.135,55179.84
38,19,195482.19,686,0.1921,36221.87,business,salaried,7940.71,4,34799.44,5,1,0,84,7.286,102455.43
30,7,63752.61,595,0.407,,business,self_employed,2443.09,3,92432.93,3,0,0,120,6.84,42123.25
39,17,100684.25,675,0.3023,30765.66,business,salaried,4892.19,3,27901.43,3,0,1,60,4.742,61599.45
31,7,36831.03,586,0.3188,10739.49,personal,self_employed,1020.53,1,23123.07,3,0,1,60,6.045,22961.02
28,9,35291.21,600,0.2981,12378.04,education,salaried,1192.39,5,47745.7,4,1,0,60,6.671,25097.58
42,19,9362138.96,579,0.284,14179.15,home_purchase,salaried,1839.87,1,23250.63,6,1,0,60,6.858,200000.0
42,20,61938.93,614,0.2087,14567.54,education,self_employed,2385.65,2,30217.33,6,0,1,60,6.558,40066.39
47,25,85443.25,644,0.2399,21664.99,personal,salaried,2771.82,2,39346.52,2,0,0,48,6.495,53693.0
35,12,44803.56,569,0.2957,11112.24,education,part_time,2196.54,0,11452.24,4,0,0,60,5.333,27567.18
44,26,113601.75,658,0.3105,34507.92,home_purchase,salaried,4930.1,2,88698.45,8,0,1,240,6.631,73841.52
