property_id,property_type,heating_type,parking_type,roof_type,has_pool,has_basement,hoa_flag,zipcode,builder_name,neighborhood,street_name,quality_grade,condition_grade,school_zone_grade,area_sqft,lot_size_sqft,num_bedrooms,num_bathrooms,garage_size,house_age,distance_to_city_center_km,distance_to_metro_km,school_rating,crime_index,median_neighborhood_income_k,nearby_hospitals_count,nearby_malls_count,annual_property_tax,hoa_fee,energy_efficiency_score,renovation_score,builder_reputation_score,random_hash_bucket,noise_feature_uniform,noise_feature_normal,sale_price
PROP_008055,Apartment,Gas,Driveway,Asphalt,No,Yes,Yes,ZIP_089,Builder_059,Neighborhood_60,Street_105,,fair,A,704.9,1778.2,2,2.2,1,37.3,12.6,0.37,9.19,0.53,130.77,3,6,2843.95,90.32,56.34,60.17,7.14,422,0.4503,-0.4326,850061.06
PROP_005380,Condo,Gas,Garage,Asphalt,No,No,No,ZIP_012,Builder_026,Neighborhood_45,Street_046,very_good,fair,B,684.5,1436.9,2,1.7,1,58.7,21.82,3.38,5.77,4.23,87.9,4,0,2049.33,0.0,44.82,47.5,8.16,205,0.0369,1.5919,726610.72
PROP_001111,Luxury_Villa,Gas,Driveway,Metal,No,No,Yes,ZIP_013,Builder_024,Neighborhood_17,Street_165,very_good,good,A,1838.3,6137.6,4,3.6,2,56.5,6.66,4.68,7.38,2.11,90.72,4,1,8099.33,139.93,56.46,55.41,9.57,69,0.0633,1.1082,2200913.92
PROP_010660,Townhouse,Gas,Driveway,Asphalt,No,No,No,ZIP_110,Builder_022,Neighborhood_13,Street_123,very_good,excellent,B,2913.1,4746.0,5,5.4,2,18.8,17.05,10.66,5.54,4.5,75.5,4,2,3185.71,0.0,60.13,100.0,8.15,3,0.2804,-0.0214,1606343.56
PROP_001407,Single_Family,Heat_Pump,Driveway,Metal,No,Yes,Yes,ZIP_062,Builder_002,Neighborhood_54,Street_154,good,excellent,B,1966.4,5449.0,3,3.8,1,17.2,4.01,1.52,6.96,2.15,100.74,3,2,2861.86,43.96,68.44,92.54,10.0,395,0.3126,-0.4125,1300070.53
PROP_008356,Single_Family,Heat_Pump,Garage,Asphalt,No,No,Yes,ZIP_050,,Neighborhood_10,Street_111,luxury,fair,B,2214.0,6781.9,4,2.6,1,41.0,5.18,3.89,6.34,3.56,86.45,6,2,4021.51,102.2,62.57,64.43,4.78,104,0.5382,1.6967,1376478.17
PROP_004827,Townhouse,Heat_Pump,Garage,Tile,No,No,No,ZIP_016,Builder_013,Neighborhood_58,Street_216,very_good,excellent,A+,2450.5,,5,2.6,1,18.5,25.8,16.64,10.0,1.39,149.88,2,5,5105.58,0.0,63.0,79.17,7.74,444,0.7617,-0.5107,1779591.42
PROP_006606,Single_Family,Heat_Pump,Covered,Asphalt,No,No,No,ZIP_069,Builder_015,Neighborhood_18,Street_074,poor,very_good,A+,2543.1,9525.3,5,5.3,1,26.7,3.74,3.18,9.91,0.0,149.48,3,4,3688.63,0.0,50.26,89.66,8.86,74,0.9844,1.214,1465531.41
PROP_003525,Single_Family,Gas,Garage,Asphalt,No,No,Yes,ZIP_022,Builder_062,Neighborhood_42,Street_036,excellent,good,B,2840.2,8994.2,5,4.6,2,67.7,9.15,1.23,6.35,4.93,103.91,3,5,6220.23,51.96,46.54,61.33,8.75,280,0.7769,-0.1628,1884545.8
PROP_004128,Single_Family,Gas,Street,Tile,No,No,No,ZIP_023,Builder_050,Neighborhood_54,Street_205,good,fair,B,2035.5,,3,2.6,1,55.6,29.33,6.23,6.25,3.77,92.53,4,3,3614.32,0.0,51.6,62.35,7.28,232,0.9033,0.0721,1291632.93
PROP_006274,Luxury_Villa,Heat_Pump,Street,Tile,Yes,No,Yes,ZIP_120,Builder_044,Neighborhood_07,Street_102,excellent,good,B,2220.1,9102.4,5,3.8,2,34.3,7.55,1.18,5.47,4.83,86.46,1,1,4165.25,98.07,60.84,62.96,9.46,162,0.8877,0.5463,1491046.22
PROP_009246,Single_Family,Gas,Street,Asphalt,No,No,No,ZIP_097,Builder_055,Neighborhood_10,Street_097,very_good,needs_work,A+,2586.7,4383.8,5,5.9,1,30.0,15.79,6.26,10.0,0.14,152.48,1,1,5794.48,0.0,48.35,62.57,,157,0.626,-0.046,2074883.29
PROP_011870,Single_Family,Gas,Driveway,Asphalt,No,No,No,ZIP_080,Builder_070,Neighborhood_59,Street_139,good,good,A,2568.1,5058.6,5,4.4,2,4.3,1.59,1.72,9.31,1.22,136.64,3,3,5400.63,0.0,59.26,92.4,9.45,320,0.7692,-2.2013,1817628.0
PROP_011690,Single_Family,Electric,Garage,Asphalt,No,Yes,No,ZIP_053,Builder_058,Neighborhood_57,Street_026,good,very_good,A,1168.4,3405.2,4,4.7,3,47.7,45.67,16.62,7.41,4.66,98.41,4,3,2011.92,0.0,47.45,55.84,4.74,486,0.4648,0.608,808015.19
PROP_008892,Luxury_Villa,Gas,Garage,Tile,No,No,No,ZIP_047,,Neighborhood_14,Street_001,excellent,good,A,1437.8,4024.6,2,2.3,1,53.1,13.18,6.09,7.08,3.64,104.95,5,3,3072.12,0.0,47.09,81.93,8.91,225,0.8734,0.1727,1162640.22
PROP_008420,Single_Family,Gas,Garage,Asphalt,No,Yes,No,ZIP_064,Builder_054,Neighborhood_06,Street_262,,fair,A,4256.4,,9,7.0,2,54.4,5.55,4.04,7.76,3.59,100.48,4,3,2977.0,0.0,46.2,62.48,6.2,276,0.8531,-2.0983,1695868.55
PROP_006224,Single_Family,Gas,Garage,Flat,No,No,No,ZIP_071,,Neighborhood_48,Street_128,poor,good,A,1971.7,5156.9,3,1.9,1,43.0,1.32,2.38,8.04,3.31,107.16,4,3,5355.69,0.0,48.37,63.79,5.37,217,0.6497,-0.4157,1565571.7
PROP_011215,Condo,Gas,Driveway,Asphalt,No,No,Yes,ZIP_095,Builder_072,Neighborhood_35,Street_145,poor,very_good,C,1220.3,2932.6,2,1.1,1,14.3,10.05,5.7,3.47,6.24,47.57,3,3,1577.97,58.94,47.31,88.72,8.25,348,0.398,-0.9645,602485.64
PROP_005047,Single_Family,Gas,Street,Asphalt,No,No,No,ZIP_066,,Neighborhood_54,Street_001,excellent,very_good,A+,1324.5,4240.9,3,2.8,1,46.3,10.14,6.06,9.59,0.77,128.26,4,4,3982.26,0.0,56.64,64.39,8.06,398,0.7614,-0.1728,1494688.82
PROP_002993,Condo,Electric,Street,Metal,No,No,Yes,ZIP_104,Builder_019,Neighborhood_06,Street_293,fair,good,A,1545.5,1182.4,4,3.4,1,29.0,4.93,2.37,6.09,3.83,89.79,2,3,3538.58,81.39,47.5,83.16,10.0,493,0.0222,0.909,1112395.55
PROP_009949,Townhouse,Gas,Garage,Tile,No,Yes,Yes,ZIP_102,Builder_011,Neighborhood_21,Street_198,luxury,very_good,B,2115.7,5985.0,5,5.1,2,38.1,2.56,2.56,5.72,2.8,87.89,1,0,6438.85,136.27,69.15,93.05,6.77,448,0.2471,-0.198,1811779.85
PROP_000634,Apartment,Oil,Garage,Asphalt,No,No,Yes,ZIP_044,Builder_051,Neighborhood_22,Street_127,good,good,A+,1064.1,1841.2,3,2.6,2,29.3,9.25,2.73,8.66,2.28,134.32,6,4,1201.18,111.72,71.49,73.74,7.51,395,0.0714,-0.592,897153.81
PROP_007535,Apartment,Gas,Garage,Flat,No,No,Yes,ZIP_018,Builder_020,Neighborhood_20,Street_132,good,very_good,A,2192.5,2636.0,4,3.5,1,58.6,26.12,4.07,7.13,4.55,85.89,1,1,3751.99,47.58,48.79,55.85,10.0,331,0.6784,0.6139,1219733.62
PROP_011352,Single_Family,Gas,Driveway,Asphalt,No,No,Yes,ZIP_030,,Neighborhood_28,Street_289,good,very_good,C,2043.3,2678.0,5,3.6,1,40.6,8.49,3.71,2.39,7.95,42.29,4,3,2941.76,88.87,54.27,62.11,8.43,261,0.5863,-2.2753,983093.17
PROP_004794,Condo,Heat_Pump,Garage,Asphalt,No,Yes,Yes,ZIP_001,,Neighborhood_24,Street_293,fair,excellent,B,1926.9,4345.8,3,3.8,2,46.8,23.22,8.13,4.66,7.46,59.16,3,5,3171.26,127.53,44.95,92.24,7.87,330,0.8968,0.2671,1023050.36
PROP_009491,Single_Family,Electric,Covered,Flat,Yes,Yes,No,ZIP_076,Builder_078,Neighborhood_37,Street_046,luxury,very_good,C,2249.3,2299.2,5,4.1,1,21.0,30.41,5.64,4.41,6.92,55.04,5,2,2395.27,0.0,73.28,90.17,10.0,428,0.5656,0.6415,1098946.28
PROP_003743,Apartment,Gas,Driveway,Asphalt,No,Yes,Yes,ZIP_114,Builder_001,Neighborhood_34,Street_044,very_good,very_good,B,1704.6,5322.0,3,3.4,1,41.7,21.9,7.82,5.89,5.69,85.94,5,2,3530.27,146.15,49.21,84.63,8.12,392,0.9748,1.9031,1190681.47
PROP_002047,Single_Family,Heat_Pump,Driveway,Flat,No,Yes,Yes,ZIP_074,Builder_036,Neighborhood_05,Street_059,,excellent,B,1948.2,4408.6,4,4.1,1,38.9,26.98,12.2,5.17,5.42,77.38,3,2,3003.53,112.46,50.53,91.93,10.0,471,0.5705,0.6488,1036413.33
PROP_009598,Townhouse,Heat_Pump,Garage,Asphalt,No,No,Yes,ZIP_105,Builder_015,Neighborhood_42,Street_194,good,needs_work,A,1014.5,2666.6,2,2.0,0,26.7,4.59,1.95,6.83,3.24,99.02,4,0,1606.6,85.36,75.67,66.58,10.0,457,0.6058,-0.4402,984797.55
PROP_000132,Single_Family,Heat_Pump,Garage,Asphalt,No,No,No,ZIP_099,Builder_050,Neighborhood_31,Street_185,good,good,C,1521.8,5438.1,2,1.5,2,27.4,17.36,8.81,2.96,6.65,50.78,1,1,4907.95,0.0,50.81,80.76,8.24,420,0.0692,1.0625,1271516.66
PROP_001972,Townhouse,Electric,Driveway,Asphalt,Yes,No,No,ZIP_059,Builder_072,Neighborhood_20,Street_122,good,good,B,1743.5,5091.4,4,4.2,1,17.7,6.49,3.1,1.36,10.0,22.58,4,4,2261.16,0.0,63.63,92.8,7.63,42,0.3819,-0.3006,986337.95
PROP_002883,Townhouse,Oil,Driveway,Tile,No,No,No,ZIP_085,Builder_067,Neighborhood_55,Street_161,excellent,good,B,1214.5,783.1,2,1.6,1,15.2,26.25,12.51,6.7,4.49,95.66,4,2,4040.69,0.0,78.66,81.2,3.72,97,0.607,0.5148,1152774.05
PROP_000456,Townhouse,Heat_Pump,Driveway,Asphalt,No,No,Yes,ZIP_117,Builder_057,Neighborhood_36,Street_288,poor,good,B,1758.8,3549.0,4,4.2,1,54.2,27.22,8.43,6.63,4.96,90.11,5,3,5209.5,132.04,27.37,45.27,10.0,109,0.7867,0.9332,1265937.94
PROP_003636,Apartment,Gas,Garage,Tile,No,Yes,Yes,ZIP_079,Builder_002,Neighborhood_17,Street_017,good,fair,A,980.7,1664.1,3,3.3,1,19.3,18.76,1.72,7.99,3.13,107.56,3,3,3285.27,79.95,65.29,57.19,8.61,302,0.0257,1.1723,1223765.1
PROP_008750,Apartment,Heat_Pump,Covered,Asphalt,No,No,No,ZIP_050,Builder_060,Neighborhood_40,Street_183,good,excellent,C,2686.8,7814.1,6,4.2,1,20.5,8.03,4.68,6.17,3.39,78.33,3,2,2861.67,0.0,42.71,100.0,8.89,392,0.3201,1.1669,1166060.27
PROP_009584,Single_Family,Gas,Driveway,Metal,No,Yes,Yes,ZIP_108,Builder_046,Neighborhood_52,Street_299,fair,excellent,B,1927.8,5538.3,4,3.9,1,19.5,7.74,5.19,7.34,2.47,98.17,2,4,2768.39,149.63,53.49,86.8,8.13,460,0.6105,-1.6332,1317275.93
PROP_010538,Townhouse,Gas,Driveway,Tile,No,Yes,Yes,ZIP_032,Builder_059,Neighborhood_19,Street_217,very_good,very_good,A,2212.4,3895.7,4,2.8,1,30.8,9.64,3.08,8.35,1.62,122.51,4,2,3757.42,195.25,57.06,66.56,9.84,100,0.2166,0.1443,1308565.39
PROP_011041,Single_Family,Electric,Street,Tile,No,No,Yes,ZIP_001,Builder_001,Neighborhood_09,Street_056,good,very_good,B,1955.4,3849.1,3,3.0,1,28.2,13.52,6.86,8.38,2.66,113.07,3,2,4550.75,84.72,46.03,88.56,9.82,310,0.2089,-2.1456,1368422.89
PROP_000775,Single_Family,Heat_Pump,Driveway,Asphalt,No,No,No,ZIP_114,Builder_054,Neighborhood_39,Street_267,fair,very_good,B,1864.2,4254.8,5,4.6,1,18.3,9.01,3.58,6.28,5.2,85.15,4,4,3584.54,0.0,60.25,100.0,7.81,252,0.2341,-1.5628,1250549.44
PROP_003465,Townhouse,Heat_Pump,Garage,Flat,No,No,Yes,ZIP_087,Builder_039,Neighborhood_02,Street_262,fair,excellent,A+,2476.3,8849.9,5,4.8,1,19.9,19.2,6.21,10.0,1.07,137.5,4,1,5004.72,154.55,50.85,85.26,6.19,117,0.0627,-1.839,1796182.08
PROP_005647,Single_Family,Electric,Garage,Metal,No,No,Yes,ZIP_097,Builder_076,Neighborhood_51,Street_192,poor,fair,B,1807.7,4677.1,4,2.9,2,22.9,10.09,2.89,5.16,5.92,96.42,3,0,1837.18,119.96,38.04,57.88,8.76,24,0.6654,-1.3225,850812.03
PROP_000470,Townhouse,Gas,Garage,Metal,No,No,No,ZIP_113,Builder_037,Neighborhood_10,Street_109,good,excellent,B,2380.6,,4,4.1,1,30.7,9.62,6.0,4.26,5.65,69.33,1,3,3378.18,0.0,56.82,86.24,5.55,352,0.1776,0.3066,1164503.78
PROP_007243,Single_Family,Gas,Driveway,Asphalt,Yes,Yes,Yes,ZIP_080,Builder_047,Neighborhood_13,Street_009,good,needs_work,B,1608.0,2579.9,2,2.7,0,27.6,14.38,4.09,5.59,5.64,62.44,4,1,1575.54,56.82,60.34,64.25,10.0,352,0.9894,-0.1847,690683.54
PROP_011110,Single_Family,Gas,Covered,Asphalt,No,No,No,ZIP_032,Builder_016,Neighborhood_58,Street_177,very_good,fair,B,2533.2,5531.0,2,2.5,0,26.2,21.96,5.44,4.7,4.78,76.59,1,4,3224.39,0.0,61.48,76.65,10.0,468,0.6477,0.3586,1392814.08
PROP_010459,Single_Family,Gas,Street,Flat,Yes,No,Yes,ZIP_077,Builder_018,Neighborhood_31,Street_069,excellent,good,C,1638.4,3020.2,4,4.1,2,31.3,5.13,2.57,3.59,4.07,79.28,3,3,2696.62,79.4,64.1,83.11,10.0,44,0.0508,-2.8508,969476.76
PROP_002880,Apartment,Gas,Covered,Asphalt,No,No,Yes,ZIP_117,Builder_037,Neighborhood_05,Street_094,very_good,fair,A,2203.5,1568.6,5,4.6,1,39.3,10.53,4.74,6.72,3.01,92.86,3,5,2963.83,120.19,74.34,47.38,4.63,268,0.2606,0.9507,1209085.77
PROP_005298,Luxury_Villa,Gas,Covered,Metal,No,No,No,ZIP_094,Builder_045,Neighborhood_11,Street_055,fair,good,A,1788.6,7073.1,4,2.0,2,70.1,7.52,3.01,8.27,1.42,127.01,3,1,3800.18,0.0,54.99,54.49,7.64,439,0.9979,1.4938,1344757.42
PROP_003996,Single_Family,Heat_Pump,Street,Asphalt,No,No,Yes,ZIP_050,Builder_031,Neighborhood_36,Street_159,fair,very_good,A,2030.6,5534.5,4,4.2,0,52.5,17.06,2.87,5.94,5.13,71.97,4,2,1796.67,101.71,46.1,69.5,8.65,250,0.4181,0.7716,866324.16
PROP_005923,Single_Family,Heat_Pump,Driveway,Asphalt,Yes,No,No,ZIP_094,Builder_012,Neighborhood_26,Street_014,good,excellent,C,2373.0,7086.7,5,3.7,1,25.6,14.49,1.92,4.41,6.41,58.4,2,1,4071.5,0.0,64.1,91.04,5.98,486,0.9429,-1.2698,1306762.43
PROP_000564,Single_Family,Heat_Pump,Garage,Asphalt,No,Yes,Yes,ZIP_049,Builder_020,Neighborhood_14,Street_244,excellent,excellent,B,1996.4,,3,1.0,2,20.8,1.62,4.06,4.8,6.71,53.12,1,1,4318.23,112.9,68.06,100.0,10.0,399,0.0173,-0.8151,1323003.8
PROP_001906,Townhouse,Heat_Pump,Garage,Asphalt,No,Yes,No,ZIP_103,Builder_026,Neighborhood_40,Street_278,excellent,excellent,C,1854.2,4972.5,3,3.7,1,14.8,44.21,2.95,2.71,10.0,44.49,3,3,4348.61,0.0,72.81,100.0,7.58,32,0.4976,-0.6884,1078781.58
PROP_007713,Single_Family,Heat_Pump,Street,Asphalt,No,No,Yes,ZIP_004,Builder_033,Neighborhood_34,Street_090,good,good,C,1568.1,3117.1,3,2.6,1,25.4,11.0,4.53,3.02,7.67,44.65,2,6,2790.86,157.17,64.65,66.5,5.47,464,0.1452,-1.1846,778087.49
PROP_009017,Single_Family,Gas,Covered,Asphalt,No,No,Yes,ZIP_012,Builder_035,Neighborhood_59,Street_127,good,fair,A,2490.6,5417.1,5,4.1,1,39.5,16.32,5.5,8.7,1.84,133.57,4,0,6129.37,97.05,45.04,46.2,10.0,20,0.1969,-0.5906,1989623.34
PROP_004769,Townhouse,Oil,Garage,Tile,Yes,Yes,Yes,ZIP_066,Builder_064,Neighborhood_39,Street_057,very_good,good,B,1664.0,1990.6,4,3.7,1,22.4,8.05,5.0,7.0,4.51,110.55,2,2,2461.84,83.49,56.95,75.7,7.36,381,0.4864,-1.4249,1374205.04
PROP_001577,Townhouse,Gas,Covered,Asphalt,Yes,No,No,ZIP_043,Builder_061,Neighborhood_36,Street_166,excellent,good,A,1203.5,2121.4,4,4.0,1,23.7,10.57,6.6,8.74,0.87,120.9,3,4,2047.9,0.0,62.87,80.92,8.81,270,0.8693,-0.7444,1171024.72
PROP_009893,Apartment,Gas,Garage,Tile,No,No,No,ZIP_063,Builder_053,Neighborhood_34,Street_199,very_good,good,B,2073.8,2566.7,2,1.9,1,9.1,10.23,2.49,5.42,5.31,71.56,3,3,4894.65,0.0,58.34,89.05,10.0,248,0.9362,-0.6238,1313055.12
PROP_002656,Townhouse,Gas,Street,Flat,No,No,Yes,ZIP_106,Builder_044,Neighborhood_35,Street_114,good,very_good,A,1560.7,4102.6,4,4.8,0,43.3,31.36,3.96,9.82,2.78,132.1,1,2,4531.55,170.62,52.73,70.38,10.0,232,0.1473,0.7581,1450658.0
PROP_003959,Apartment,Heat_Pump,Street,Asphalt,No,No,No,ZIP_090,Builder_071,Neighborhood_04,Street_264,very_good,very_good,C,1820.6,5018.0,3,2.6,0,19.7,17.09,6.94,3.01,6.7,46.32,5,2,5739.39,0.0,55.15,93.02,8.57,260,0.1485,0.5739,1342884.13
PROP_010586,Single_Family,Oil,Driveway,Asphalt,No,No,No,ZIP_012,Builder_029,Neighborhood_34,Street_147,excellent,good,A,1834.3,2436.6,2,1.1,2,42.2,41.96,14.31,7.67,4.49,105.4,3,0,3677.12,0.0,51.84,68.31,5.35,91,0.7779,-0.2049,1049502.82
PROP_000080,Single_Family,Electric,Garage,Asphalt,No,No,Yes,ZIP_013,Builder_032,Neighborhood_43,Street_011,good,good,A+,1183.5,2664.0,1,1.6,1,24.5,12.55,4.58,10.0,1.73,142.34,3,3,4466.39,47.54,55.08,70.39,8.26,38,0.9179,1.4193,1458984.64
PROP_011598,Single_Family,Heat_Pump,Street,Tile,No,No,Yes,ZIP_110,Builder_051,Neighborhood_41,Street_281,fair,good,B,2477.3,7682.8,6,4.6,1,26.0,17.39,4.89,4.54,5.19,68.25,3,3,4571.65,121.5,47.09,56.48,6.78,167,0.388,0.4268,1517872.03
PROP_003080,Single_Family,Oil,Street,Asphalt,No,Yes,No,ZIP_008,Builder_014,Neighborhood_03,Street_216,very_good,very_good,A+,2056.6,5825.0,3,3.1,1,12.1,9.46,8.26,10.0,0.0,146.35,2,2,6361.8,0.0,63.73,90.96,6.8,216,0.2009,2.7245,1861813.38
PROP_010794,Single_Family,Gas,Garage,Asphalt,No,No,No,ZIP_016,Builder_001,Neighborhood_58,Street_187,luxury,needs_work,C,1557.9,4632.3,2,2.2,1,46.3,4.77,3.43,4.46,6.67,67.55,3,2,3263.21,0.0,54.24,30.65,10.0,205,0.8941,-2.2269,935074.45
PROP_009113,Apartment,Gas,Driveway,Asphalt,No,Yes,No,ZIP_019,Builder_028,Neighborhood_55,Street_130,good,good,C,1778.0,2753.8,3,2.8,1,11.3,10.65,4.18,5.17,5.2,62.83,2,5,2251.64,0.0,52.26,64.23,7.64,135,0.5594,-1.5386,949828.81
PROP_004258,Luxury_Villa,Gas,Driveway,Asphalt,No,No,No,ZIP_024,Builder_045,Neighborhood_13,Street_026,luxury,very_good,A,1819.3,6703.3,4,3.7,2,43.7,5.07,5.27,6.89,2.25,111.35,3,3,,0.0,62.35,75.03,9.6,184,0.0711,1.3174,2218557.76
PROP_010892,Single_Family,Heat_Pump,Street,Asphalt,No,No,No,ZIP_117,Builder_018,Neighborhood_18,Street_066,excellent,good,A,2983.1,8166.6,4,2.9,1,9.7,4.32,3.38,8.73,1.37,120.2,4,4,4439.31,0.0,71.09,66.77,10.0,233,0.716,1.1538,1598322.55
PROP_007365,Single_Family,Heat_Pump,Covered,Metal,No,Yes,No,ZIP_034,Builder_045,Neighborhood_19,Street_104,good,good,A,2005.1,,6,2.2,1,46.2,5.45,4.45,7.63,3.74,117.76,3,2,3856.94,0.0,47.21,56.6,7.84,364,0.6499,-1.4821,1250561.21
PROP_002326,Apartment,Heat_Pump,Garage,Asphalt,No,Yes,No,ZIP_022,,Neighborhood_04,Street_064,good,fair,A+,2125.8,5697.0,6,7.0,1,46.4,7.95,1.75,10.0,0.0,146.22,1,3,3226.57,0.0,51.3,62.51,8.9,314,0.5576,0.2802,1425828.63
PROP_008901,Apartment,Electric,Garage,Asphalt,Yes,Yes,Yes,ZIP_052,Builder_064,Neighborhood_57,Street_029,very_good,excellent,B,1623.0,4867.5,3,3.6,1,65.6,6.74,4.52,5.46,4.43,73.51,2,1,5594.58,141.93,58.89,85.57,6.65,473,0.8907,0.1969,1480197.55
PROP_006867,Single_Family,Gas,Driveway,Asphalt,No,No,No,ZIP_057,Builder_075,Neighborhood_11,Street_007,good,good,B,2193.0,8409.6,5,4.3,1,12.3,21.1,5.5,6.46,4.17,76.02,6,4,1918.01,0.0,62.71,65.92,9.4,176,0.0684,1.1076,902769.55
PROP_001905,Single_Family,Gas,Street,Asphalt,No,Yes,Yes,ZIP_070,Builder_017,Neighborhood_05,Street_035,very_good,good,A,1882.4,4011.6,3,2.7,1,23.3,1.8,2.43,7.37,3.29,100.15,2,4,5193.7,53.22,65.43,70.46,7.73,399,0.5198,-0.8795,1614734.37
PROP_011956,Townhouse,Gas,Driveway,Tile,No,No,No,ZIP_120,Builder_039,Neighborhood_32,Street_128,very_good,very_good,C,1686.3,2527.9,3,2.3,0,31.9,14.79,3.75,1.64,8.88,30.76,1,6,1644.35,0.0,56.39,83.09,10.0,4,0.7515,-1.4091,680894.03
PROP_001852,Apartment,Heat_Pump,Garage,Asphalt,No,Yes,No,ZIP_002,,Neighborhood_23,Street_158,excellent,needs_work,B,1542.6,1757.2,3,2.7,1,47.3,9.1,4.19,5.9,2.87,95.94,1,1,5938.91,0.0,56.83,63.72,10.0,61,0.5846,-0.723,1488724.94
PROP_004282,Condo,Heat_Pump,Covered,Asphalt,No,No,No,ZIP_070,Builder_058,Neighborhood_03,Street_073,good,very_good,C,2605.8,7682.2,5,2.9,1,14.6,14.48,4.06,4.27,6.84,44.16,5,0,2652.91,0.0,57.57,76.28,5.63,10,0.1986,0.5586,1090349.26
PROP_009544,Townhouse,Gas,Garage,Metal,No,Yes,No,ZIP_048,Builder_078,Neighborhood_23,Street_093,excellent,very_good,A,2064.8,,3,3.0,1,29.2,9.35,3.06,6.72,2.05,107.83,2,0,6505.0,0.0,69.82,69.56,10.0,3,0.7591,-0.6063,1742815.66
PROP_004190,Townhouse,Electric,Driveway,Asphalt,Yes,Yes,Yes,ZIP_059,,Neighborhood_38,Street_016,excellent,good,B,1945.5,6543.2,4,4.0,0,67.2,10.92,6.8,4.13,6.24,55.89,3,3,4108.73,119.59,60.5,50.24,9.5,372,0.1947,0.2241,1298028.14
PROP_003502,Luxury_Villa,Heat_Pump,Driveway,Flat,No,No,No,ZIP_078,Builder_057,Neighborhood_52,Street_002,good,good,B,1591.9,8607.7,4,4.2,1,12.5,19.65,7.49,3.96,6.17,63.74,0,3,2570.41,0.0,56.88,82.41,10.0,278,0.3276,-0.1439,1485386.45
PROP_001146,Apartment,Heat_Pump,Garage,Asphalt,Yes,Yes,Yes,ZIP_081,Builder_002,Neighborhood_33,Street_078,luxury,good,A,2190.2,4403.5,3,1.9,1,24.7,4.56,3.81,6.8,1.54,102.76,3,2,2533.73,97.76,72.14,82.14,7.59,164,0.9335,-1.1437,1232266.22
PROP_002612,Apartment,Oil,Garage,Flat,No,No,No,ZIP_070,Builder_063,Neighborhood_10,Street_177,good,very_good,B,814.2,2092.0,1,1.5,1,6.8,23.86,7.54,6.57,6.4,97.29,3,0,2986.49,0.0,64.07,85.14,7.11,116,0.7969,0.1415,761934.8
PROP_003852,Apartment,Heat_Pump,Driveway,Tile,No,Yes,Yes,ZIP_065,,Neighborhood_44,Street_272,very_good,very_good,C,1342.4,1995.1,3,2.8,0,19.7,6.69,5.62,4.8,5.98,64.2,2,3,2492.14,72.29,67.46,84.36,10.0,336,0.1265,-0.5251,1129593.3
PROP_007169,Luxury_Villa,Oil,Covered,Asphalt,No,No,Yes,ZIP_111,Builder_060,Neighborhood_24,Street_298,very_good,good,B,1769.0,7013.2,3,3.3,1,33.5,6.49,2.02,6.89,3.31,98.49,0,2,2857.5,54.43,61.5,72.36,8.13,1,0.8181,1.1446,1352131.17
PROP_008440,Apartment,Heat_Pump,Garage,Tile,No,No,No,ZIP_092,Builder_072,Neighborhood_42,Street_160,good,very_good,B,658.3,778.1,2,2.2,1,20.8,8.29,4.0,5.59,4.93,77.1,3,5,2477.94,0.0,58.82,82.68,8.57,63,0.2383,-0.2213,749049.38
PROP_000853,Townhouse,Heat_Pump,Garage,Tile,No,No,Yes,ZIP_113,Builder_023,Neighborhood_57,Street_283,good,good,A,2547.9,6595.1,6,3.7,0,31.3,19.46,6.58,5.79,5.76,75.67,1,1,3548.45,75.61,43.42,75.56,9.71,306,0.5048,1.5881,1318202.95
PROP_001495,Single_Family,Electric,Garage,Metal,No,Yes,No,ZIP_074,,Neighborhood_17,Street_207,very_good,good,A+,1284.4,1104.6,3,1.9,2,61.6,11.73,4.16,10.0,0.0,136.14,3,1,4829.4,0.0,36.08,51.48,8.18,70,0.0431,0.4433,1458621.04
PROP_010690,Single_Family,Gas,Driveway,Asphalt,No,Yes,No,ZIP_045,Builder_025,Neighborhood_35,Street_094,fair,needs_work,A,2137.9,6587.5,5,4.3,2,27.9,18.53,7.11,7.11,4.76,94.83,1,3,3344.12,0.0,54.43,35.43,10.0,81,0.405,0.2436,1215661.43
PROP_002413,Single_Family,Gas,Garage,Metal,No,No,No,ZIP_085,Builder_045,Neighborhood_11,Street_197,good,fair,B,2632.0,8411.0,4,3.7,0,30.0,17.36,3.76,5.04,6.13,62.46,2,4,3508.26,0.0,62.02,57.92,7.97,469,0.9408,1.0504,1426183.77
PROP_008224,Apartment,Heat_Pump,Driveway,Flat,No,No,No,ZIP_105,Builder_054,Neighborhood_17,Street_171,good,fair,A+,1332.2,2866.3,4,3.2,1,80.6,19.25,10.38,7.64,1.87,118.41,3,6,2956.89,0.0,35.13,38.76,9.09,479,0.199,-0.7801,1180823.37
PROP_001806,Townhouse,Gas,Garage,Asphalt,Yes,Yes,No,ZIP_076,Builder_009,Neighborhood_38,Street_055,luxury,needs_work,A,659.9,2407.7,1,1.4,2,23.8,17.14,5.12,8.77,1.75,133.04,3,1,6286.57,0.0,74.27,74.34,2.93,204,0.0571,-0.3127,1554135.04
