customer_id,monthly_recharge_amount,call_duration,data_usage,roaming_usage,complaint_count,sms_count,payment_delay,plan_type
CUST_02278,322.67,376.0,12.88,0.41,0,150.0,1.1,Standard
CUST_02279,1023.2,383.0,14.38,9.69,2,52.0,7.9,International
CUST_02280,1335.93,423.0,43.72,1.46,0,231.0,0.9,Unlimited
CUST_02281,116.26,138.0,1.97,0.1,0,57.0,2.1,Prepaid
CUST_02282,116.24,100.0,1.74,0.21,0,30.0,0.3,Basic
CUST_02283,846.87,401.0,15.54,9.07,2,86.0,1.4,International
CUST_02284,1367.54,464.0,67.73,0.99,0,259.0,0.4,Premium
CUST_02285,159.22,112.0,1.66,0.1,0,80.0,0.5,Basic
CUST_02286,394.59,298.0,14.38,0.39,0,182.0,6.7,Standard
CUST_02287,990.93,180.0,83.58,1.32,0,113.0,0.1,Data Plan
CUST_02288,324.7,129.0,10.91,0.11,2,134.0,0.4,Standard
CUST_02289,979.44,595.0,53.56,2.19,0,72.0,0.2,Premium
CUST_02290,703.29,599.0,15.7,7.28,0,86.0,12.5,Standard
CUST_02291,158.06,105.0,1.01,0.05,0,61.0,1.3,Basic
CUST_02292,645.72,44.0,0.95,23.02,0,102.0,2.7,International
CUST_02293,162.4,84.0,1.45,0.1,0,66.0,0.1,Basic
CUST_02294,117.23,122.0,1.4,0.15,0,46.0,1.3,Prepaid
CUST_02295,372.72,258.0,7.97,0.25,0,223.0,0.2,Standard
CUST_02296,786.86,343.0,16.39,9.28,1,136.0,3.2,International
CUST_02297,1107.23,230.0,59.3,0.8,0,54.0,0.4,Unlimited
CUST_02298,130.4,21.0,0.57,36.19,0,41.0,1.3,Basic
CUST_02299,818.56,238.0,51.61,0.93,1,69.0,2.1,Data Plan
CUST_02300,131.2,179.0,3.0,0.1,0,67.0,3.2,Prepaid
CUST_02301,359.02,304.0,11.19,0.48,1,172.0,1.5,Standard
CUST_02302,1257.13,561.0,49.48,2.46,0,166.0,0.7,Unlimited
CUST_02303,115.71,112.0,2.29,0.08,0,45.0,0.5,Prepaid
CUST_02304,107.33,121.0,1.2,0.22,0,49.0,0.3,Prepaid
CUST_02305,926.16,290.0,13.41,6.55,1,89.0,1.5,Standard
CUST_02306,905.84,134.0,102.15,1.01,0,56.0,0.7,Data Plan
CUST_02307,126.21,137.0,2.14,0.05,0,28.0,2.1,Prepaid
CUST_02308,1057.19,61.0,93.63,1.25,1,41.0,0.5,Data Plan
CUST_02309,921.39,198.0,80.69,1.14,0,54.0,0.1,Data Plan
CUST_02310,856.34,300.0,12.98,9.48,0,41.0,10.1,Standard
CUST_02311,142.21,143.0,2.86,,0,57.0,0.7,Basic
CUST_02312,963.35,342.0,17.36,8.2,1,136.0,16.2,International
CUST_02313,952.93,531.0,10.25,7.57,1,118.0,1.1,Standard
CUST_02314,163.68,261.0,15.13,0.94,2,193.0,8.9,Standard
CUST_02315,935.46,571.0,56.88,2.44,1,216.0,0.0,Premium
CUST_02316,1247.8,645.0,44.51,1.32,0,305.0,0.1,Unlimited
CUST_02317,1186.93,752.0,60.07,1.84,0,211.0,0.6,Unlimited
CUST_02318,196.43,72.0,1.66,0.2,0,59.0,1.2,Basic
CUST_02319,472.99,280.0,8.16,0.27,0,225.0,3.3,Standard
CUST_02320,129.24,25.0,1.33,0.14,0,60.0,0.6,Basic
CUST_02321,1198.43,661.0,47.47,1.89,1,196.0,0.2,Premium
CUST_02322,161.99,117.0,2.38,0.01,0,49.0,3.3,Basic
CUST_02323,154.01,78.0,1.68,0.06,0,89.0,0.5,Prepaid
CUST_02324,397.55,411.0,8.78,0.11,1,177.0,0.8,Standard
CUST_02325,1087.44,141.0,76.28,1.42,0,99.0,3.8,Data Plan
CUST_02326,313.77,140.0,4.06,0.76,7,136.0,7.4,Standard
CUST_02327,1116.93,599.0,59.31,1.86,1,169.0,0.6,Unlimited
CUST_02328,222.62,270.0,7.77,0.37,2,136.0,0.8,Standard
CUST_02329,355.66,240.0,10.53,0.35,2,205.0,1.5,Standard
CUST_02330,418.25,388.0,10.24,0.39,0,219.0,1.1,Postpaid
CUST_02331,1111.32,823.0,36.66,1.25,0,109.0,0.3,Premium
CUST_02332,792.25,175.0,45.56,0.6,0,71.0,1.7,Data Plan
CUST_02333,161.8,67.0,1.36,0.14,0,13.0,0.5,Basic
CUST_02334,1483.64,466.0,40.21,1.85,0,184.0,0.7,Premium
CUST_02335,341.04,258.0,7.69,0.4,21,149.0,46.7,Standard
CUST_02336,668.12,435.0,18.72,7.63,0,146.0,0.4,International
CUST_02337,455.65,219.0,10.39,0.36,0,109.0,1.0,Postpaid
CUST_02338,351.42,379.0,8.04,0.08,0,112.0,1.5,Postpaid
CUST_02339,471.0,294.0,8.54,0.37,0,167.0,1.7,Standard
CUST_02340,437.59,324.0,12.75,0.37,0,270.0,0.8,Standard
CUST_02341,1347.09,873.0,51.22,2.31,0,266.0,1.7,Unlimited
CUST_02342,170.39,125.0,2.0,0.07,0,54.0,0.6,Prepaid
CUST_02343,295.93,244.0,10.34,0.38,0,151.0,0.6,Standard
CUST_02344,462.5,275.0,12.67,0.27,0,139.0,1.2,Postpaid
CUST_02345,593.59,442.0,14.94,7.58,0,103.0,2.8,Standard
CUST_02346,402.06,189.0,10.29,0.48,3,104.0,3.8,Basic
CUST_02347,154.5,180.0,12.4,0.35,1,72.0,5.2,Basic
CUST_02348,365.5,354.0,5.95,0.49,4,128.0,6.9,Basic
CUST_02349,265.58,100.0,1.44,0.07,0,47.0,0.0,Basic
CUST_02350,385.62,191.0,8.89,0.21,0,120.0,0.3,Postpaid
CUST_02351,404.95,260.0,6.17,0.58,4,164.0,1.7,Basic
CUST_02352,566.93,402.0,11.26,0.35,0,170.0,0.4,Postpaid
CUST_02353,888.14,364.0,16.01,5.98,2,99.0,2.3,International
CUST_02354,740.44,423.0,16.78,10.09,1,103.0,1.0,International
CUST_02355,161.02,70.0,2.07,0.12,1,22.0,0.8,Prepaid
CUST_02356,274.72,204.0,11.56,0.21,0,188.0,11.1,Postpaid
CUST_02357,140.36,101.0,2.25,0.08,0,52.0,0.5,Basic
CUST_02358,1104.95,742.0,54.98,2.09,0,213.0,0.1,Premium
CUST_02359,580.17,488.0,15.57,4.24,1,155.0,0.5,Standard
CUST_02360,228.08,248.0,11.05,0.85,4,153.0,2.3,Basic
CUST_02361,373.02,198.0,7.06,0.26,2,57.0,2.4,Standard
CUST_02362,151.31,79.0,1.79,0.1,0,39.0,0.2,Prepaid
CUST_02363,412.95,347.0,1.93,0.63,1,98.0,14.9,Standard
CUST_02364,967.47,297.0,21.92,10.39,2,151.0,0.9,International
CUST_02365,474.4,291.0,11.22,0.31,1,98.0,1.6,Standard
CUST_02366,1562.27,700.0,66.85,1.98,0,148.0,1.3,Unlimited
CUST_02367,276.61,308.0,,0.37,2,166.0,11.7,Standard
CUST_02368,388.32,298.0,9.07,0.48,0,162.0,3.0,Postpaid
CUST_02369,841.23,344.0,15.68,8.88,0,130.0,2.2,International
CUST_02370,388.83,362.0,11.37,0.4,1,181.0,1.3,Standard
CUST_02371,135.48,29.0,3.02,0.06,0,59.0,0.9,Basic
CUST_02372,1105.71,226.0,100.2,1.27,1,108.0,2.5,Data Plan
CUST_02373,518.06,142.0,10.34,0.49,1,130.0,0.5,Postpaid
CUST_02374,1224.43,652.0,51.63,2.25,0,178.0,0.0,Unlimited
CUST_02375,183.03,71.0,2.59,0.12,1,41.0,0.3,Prepaid
CUST_02376,159.33,126.0,0.98,0.24,1,52.0,0.2,Prepaid
CUST_02377,1321.8,774.0,40.33,2.74,1,205.0,0.2,Unlimited
CUST_02378,399.18,302.0,11.82,0.23,0,147.0,1.6,Standard
CUST_02379,229.33,102.0,2.84,0.09,0,45.0,0.4,Basic
CUST_02380,787.99,389.0,18.88,6.78,1,117.0,0.8,International
CUST_02381,1024.49,593.0,50.39,1.47,1,174.0,0.7,Premium
CUST_02382,186.04,78.0,2.4,0.1,0,52.0,0.1,Prepaid
CUST_02383,119.53,148.0,2.82,0.1,0,49.0,2.4,Basic
CUST_02384,969.49,915.0,53.57,2.18,1,209.0,0.1,Unlimited
CUST_02385,497.36,296.0,7.35,0.47,1,169.0,0.2,Standard
CUST_02386,893.95,292.0,15.49,7.24,1,125.0,1.2,International
CUST_02387,1294.82,653.0,57.06,1.79,1,173.0,1.0,Unlimited
CUST_02388,384.93,272.0,10.57,0.48,1,179.0,0.2,Standard
CUST_02389,160.95,106.0,2.26,0.08,0,52.0,1.6,Basic
CUST_02390,353.64,390.0,9.62,0.18,2,127.0,2.1,Standard
CUST_02391,313.85,405.0,9.79,0.4,1,158.0,1.1,Standard
CUST_02392,749.0,837.0,36.66,2.43,2,203.0,0.2,Premium
CUST_02393,101.87,175.0,7.08,0.44,2,115.0,8.5,Basic
CUST_02394,4266.87,121.0,1.91,0.19,0,19.0,1.1,Basic
CUST_02395,1007.89,405.0,11.86,6.34,2,82.0,0.6,International
CUST_02396,506.83,323.0,11.53,0.27,1,150.0,0.1,Standard
CUST_02397,4568.57,449.0,37.31,37.36,8,134.0,0.1,Premium
CUST_02398,160.71,115.0,1.65,0.12,1,43.0,5.1,Basic
CUST_02399,164.6,106.0,2.11,0.11,0,53.0,0.0,Prepaid
CUST_02400,900.62,277.0,90.91,0.84,0,129.0,0.5,Data Plan
CUST_02401,5044.31,117.0,1.74,15.65,14,34.0,1.3,Basic
CUST_02402,122.44,77.0,1.41,0.06,1,42.0,0.9,Basic
CUST_02403,544.59,288.0,10.87,0.35,10,184.0,87.9,Postpaid
CUST_02404,968.13,258.0,87.3,0.79,0,86.0,0.6,Unlimited
CUST_02405,369.31,392.0,9.52,0.3,1,117.0,1.9,Standard
CUST_02406,1326.89,696.0,45.2,1.88,0,95.0,0.1,Premium
CUST_02407,404.53,182.0,8.19,0.48,4,155.0,6.1,Basic
CUST_02408,227.69,89.0,2.47,0.05,0,52.0,1.3,Basic
CUST_02409,488.25,429.0,10.41,0.19,1,135.0,1.8,Standard
CUST_02410,998.99,115.0,60.07,1.57,0,100.0,0.0,Data Plan
CUST_02411,500.18,258.0,12.52,0.24,1,85.0,1.0,Postpaid
CUST_02412,231.55,265.0,8.7,0.25,0,145.0,2.4,Postpaid
CUST_02413,516.65,584.0,10.55,7.19,0,80.0,1.0,International
CUST_02414,1072.94,344.0,18.97,8.25,0,110.0,3.4,International
CUST_02415,1411.69,468.0,39.56,2.61,0,113.0,0.5,Unlimited
CUST_02416,408.49,276.0,11.08,0.2,0,164.0,5.9,Standard
CUST_02417,296.22,297.0,13.11,0.23,1,195.0,0.7,Standard
CUST_02418,107.8,95.0,2.05,0.09,0,67.0,0.2,Basic
CUST_02419,886.82,680.0,69.44,1.9,0,238.0,0.8,Premium
CUST_02420,477.98,317.0,10.23,0.26,1,58.0,0.6,Postpaid
CUST_02421,1284.66,596.0,50.12,2.54,0,172.0,1.0,Premium
CUST_02422,919.46,268.0,84.16,1.65,0,48.0,1.2,Data Plan
CUST_02423,528.49,260.0,6.61,0.47,5,90.0,24.4,Basic
CUST_02424,410.75,198.0,11.35,0.3,4,173.0,8.5,Basic
CUST_02425,470.82,360.0,10.11,0.17,1,219.0,1.7,Standard
CUST_02426,798.74,365.0,8.05,6.79,0,133.0,2.6,International
CUST_02427,328.35,328.0,11.47,0.34,1,83.0,0.2,Basic
CUST_02428,171.04,93.0,1.67,0.17,0,50.0,0.7,Basic
CUST_02429,421.57,201.0,8.7,0.39,1,104.0,1.2,Standard
CUST_02430,346.89,355.0,11.41,0.58,1,139.0,0.2,Postpaid
CUST_02431,388.46,335.0,10.04,0.09,0,165.0,2.7,Standard
CUST_02432,1211.24,543.0,53.73,2.43,0,191.0,0.3,Unlimited
CUST_02433,1035.63,201.0,94.99,0.85,0,68.0,2.2,Data Plan
CUST_02434,779.53,236.0,75.83,0.52,0,53.0,1.6,Data Plan
CUST_02435,1441.21,565.0,58.96,2.95,0,148.0,0.4,Premium
CUST_02436,13.36,93.0,2.0,0.05,0,57.0,0.8,Basic
CUST_02437,147.69,92.0,1.76,0.08,1,70.0,,Basic
CUST_02438,1025.55,311.0,10.77,7.75,0,59.0,5.7,International
CUST_02439,434.75,367.0,15.27,0.41,1,176.0,1.5,Standard
CUST_02440,1200.69,665.0,56.33,2.96,0,178.0,0.4,Premium
CUST_02441,888.27,414.0,40.35,2.45,1,234.0,0.3,Premium
CUST_02442,927.05,498.0,12.49,10.08,1,109.0,0.7,Standard
CUST_02443,934.68,356.0,15.93,6.87,0,91.0,1.5,Standard
CUST_02444,1148.06,570.0,54.47,2.17,0,109.0,0.0,Premium
CUST_02445,426.12,337.0,10.61,0.31,0,82.0,3.6,Standard
CUST_02446,178.59,126.0,1.45,0.13,0,44.0,0.6,Basic
CUST_02447,799.29,256.0,102.89,0.67,0,91.0,0.5,Data Plan
CUST_02448,858.82,485.0,44.91,2.37,0,216.0,0.5,Premium
CUST_02449,618.55,208.0,67.8,0.93,0,77.0,0.3,Data Plan
CUST_02450,1063.14,227.0,83.43,0.59,1,96.0,1.1,Unlimited
CUST_02451,474.97,335.0,7.42,0.28,1,162.0,1.2,Standard
CUST_02452,434.33,371.0,9.38,0.41,1,117.0,14.7,Basic
CUST_02453,771.86,196.0,93.39,0.62,0,108.0,1.2,Data Plan
CUST_02454,148.96,94.0,1.04,0.12,0,35.0,0.8,Basic
CUST_02455,796.25,354.0,13.49,,0,60.0,0.8,International
CUST_02456,376.72,38.0,1.73,41.65,0,151.0,0.2,Postpaid
CUST_02457,1042.73,123.0,99.92,1.15,0,97.0,0.2,Unlimited
CUST_02458,217.76,313.0,7.21,0.52,4,157.0,4.9,Standard
CUST_02459,517.27,302.0,,0.34,0,182.0,0.3,Standard
CUST_02460,190.69,85.0,1.68,0.09,1,61.0,0.0,Prepaid
CUST_02461,369.56,296.0,10.13,0.23,2,105.0,1.5,Postpaid
CUST_02462,1639.04,621.0,59.03,1.76,0,192.0,1.3,Premium
CUST_02463,709.16,266.0,89.3,1.27,0,77.0,0.4,Data Plan
CUST_02464,149.43,130.0,2.2,0.0,0,54.0,1.3,Basic
CUST_02465,414.39,296.0,8.56,0.47,5,137.0,18.4,Basic
CUST_02466,416.32,444.0,9.05,0.16,0,124.0,4.5,Standard
CUST_02467,1048.69,221.0,80.62,1.13,0,64.0,0.8,Unlimited
CUST_02468,302.19,307.0,9.8,0.35,1,158.0,0.3,Postpaid
CUST_02469,979.27,424.0,15.49,12.45,1,75.0,0.3,Standard
CUST_02470,401.53,228.0,11.84,0.52,0,141.0,5.7,Postpaid
CUST_02471,413.54,182.0,9.97,0.29,0,26.0,0.0,Postpaid
CUST_02472,447.59,261.0,1.25,0.1,1,111.0,4.7,Basic
CUST_02473,1195.66,650.0,47.1,2.69,0,214.0,0.2,Premium
CUST_02474,104.54,80.0,2.65,0.11,0,54.0,0.6,Basic
CUST_02475,286.0,265.0,9.73,0.45,0,149.0,0.1,Standard
CUST_02476,975.2,224.0,74.74,1.79,0,94.0,0.1,Data Plan
CUST_02477,402.41,372.0,7.31,0.3,0,215.0,1.1,Postpaid
CUST_02478,301.41,366.0,12.0,0.34,1,210.0,0.8,Postpaid
CUST_02479,169.76,113.0,2.07,0.07,0,58.0,1.4,Prepaid
CUST_02480,853.94,141.0,89.14,0.92,0,94.0,5.1,Data Plan
CUST_02481,794.08,207.0,80.0,0.71,1,79.0,1.3,Data Plan
CUST_02482,336.55,307.0,6.99,0.23,1,167.0,1.7,Postpaid
CUST_02483,1085.57,317.0,13.53,10.16,0,106.0,0.8,International
CUST_02484,369.44,298.0,8.96,0.24,0,183.0,3.4,Standard
CUST_02485,1011.8,618.0,41.63,1.48,1,188.0,0.2,Premium
CUST_02486,515.25,150.0,100.19,0.8,0,59.0,1.3,Data Plan
CUST_02487,1503.17,555.0,46.8,1.48,0,257.0,1.6,Unlimited
CUST_02488,1544.63,602.0,57.55,1.55,0,119.0,2.7,Unlimited
CUST_02489,974.13,159.0,68.54,0.79,2,93.0,0.0,Data Plan
CUST_02490,135.19,145.0,2.05,0.16,0,35.0,1.3,Basic
CUST_02491,280.54,176.0,10.83,0.22,0,99.0,6.8,Standard
CUST_02492,996.25,488.0,13.06,4.69,1,38.0,0.5,International
CUST_02493,800.0,271.0,78.48,0.98,0,71.0,3.9,Data Plan
CUST_02494,193.0,296.0,7.63,0.5,3,164.0,2.7,Standard
CUST_02495,833.61,466.0,47.01,2.45,1,199.0,0.5,Unlimited
CUST_02496,883.8,695.0,58.36,3.22,0,51.0,0.1,Unlimited
CUST_02497,919.99,472.0,15.75,6.43,1,78.0,1.6,International
CUST_02498,352.66,290.0,9.5,0.47,4,167.0,16.8,Basic
CUST_02499,735.96,359.0,21.5,6.53,0,73.0,1.9,International
CUST_02500,196.94,105.0,1.93,0.12,0,47.0,2.5,Prepaid
CUST_02501,1364.25,633.0,55.56,2.63,0,247.0,0.0,Unlimited
CUST_02502,221.42,344.0,9.41,0.36,3,127.0,1.8,Standard
CUST_02503,897.42,451.0,10.92,7.8,0,127.0,1.5,Standard
CUST_02504,790.56,132.0,83.77,1.18,0,76.0,3.0,Unlimited
CUST_02505,63.11,121.0,2.25,0.09,1,47.0,0.6,Basic
CUST_02506,709.5,218.0,97.58,1.23,0,103.0,2.3,Data Plan
CUST_02507,403.35,302.0,9.45,0.49,1,87.0,10.8,Standard
CUST_02508,1148.35,665.0,48.78,2.21,0,139.0,0.4,Unlimited
CUST_02509,16.42,598.0,58.16,2.57,0,152.0,0.6,Premium
CUST_02510,184.28,36.0,1.77,0.13,0,47.0,1.1,Prepaid
CUST_02511,450.56,292.0,12.13,0.3,0,151.0,3.1,Standard
CUST_02512,1012.85,118.0,73.73,0.71,0,77.0,0.0,Data Plan
CUST_02513,494.68,271.0,10.39,0.18,0,106.0,0.7,Postpaid
CUST_02514,468.99,249.0,12.33,0.25,0,202.0,1.3,Standard
CUST_02515,385.72,420.0,12.0,0.21,1,131.0,2.6,Postpaid
CUST_02516,488.22,219.0,76.27,1.18,0,37.0,0.5,Data Plan
CUST_02517,438.21,313.0,10.17,0.38,1,174.0,4.3,Standard
CUST_02518,214.35,118.0,1.4,0.01,0,63.0,0.8,Basic
CUST_02519,840.72,179.0,66.54,0.74,1,75.0,1.6,Unlimited
CUST_02520,833.58,597.0,18.41,8.48,2,87.0,3.6,International
CUST_02521,431.26,271.0,9.75,0.38,1,115.0,0.8,Standard
CUST_02522,374.9,294.0,12.48,0.48,1,143.0,1.9,Standard
CUST_02523,485.52,339.0,9.27,0.42,1,165.0,0.1,Standard
CUST_02524,537.21,291.0,9.32,0.27,1,171.0,3.3,Postpaid
CUST_02525,423.54,254.0,8.87,0.22,1,134.0,2.3,Postpaid
CUST_02526,515.73,380.0,8.58,0.37,2,128.0,0.8,Postpaid
CUST_02527,488.45,271.0,14.85,0.15,1,181.0,3.8,Postpaid
CUST_02528,996.14,149.0,86.08,0.94,0,101.0,1.8,Data Plan
CUST_02529,193.61,105.0,2.15,0.04,1,16.0,0.0,Basic
CUST_02530,163.57,99.0,2.68,0.1,0,44.0,1.8,Basic
CUST_02531,817.77,256.0,69.81,1.04,0,91.0,2.4,Data Plan
CUST_02532,349.28,408.0,11.89,0.39,2,185.0,2.1,Standard
CUST_02533,194.14,58.0,2.22,0.12,0,55.0,0.2,Basic
CUST_02534,165.39,125.0,1.78,0.09,0,24.0,0.3,Basic
CUST_02535,435.95,340.0,13.24,0.28,0,139.0,1.1,Standard
CUST_02536,502.83,276.0,9.26,0.19,0,162.0,3.4,Standard
CUST_02537,536.43,294.0,7.93,0.27,0,111.0,2.9,Postpaid
CUST_02538,159.86,96.0,2.04,0.02,0,44.0,1.7,Basic
CUST_02539,491.52,308.0,13.37,0.36,0,84.0,3.8,Standard
CUST_02540,1190.65,208.0,115.48,0.94,1,92.0,0.2,Data Plan
CUST_02541,151.41,93.0,2.17,0.13,0,75.0,1.6,Basic
CUST_02542,810.07,122.0,79.15,,0,55.0,1.2,Unlimited
CUST_02543,336.28,281.0,8.79,0.1,1,195.0,1.4,Standard
CUST_02544,800.41,365.0,12.34,6.83,1,137.0,6.1,International
CUST_02545,740.97,603.0,17.97,8.94,2,73.0,2.0,International
CUST_02546,428.55,357.0,9.95,0.28,0,115.0,2.7,Standard
CUST_02547,394.17,284.0,10.45,0.13,0,214.0,5.1,Standard
CUST_02548,305.87,312.0,5.41,0.13,0,150.0,0.7,Standard
CUST_02549,153.6,111.0,1.78,0.04,0,64.0,0.4,Basic
CUST_02550,901.93,139.0,94.02,1.35,1,68.0,0.4,Data Plan
CUST_02551,182.18,98.0,1.4,0.1,0,57.0,1.2,Basic
CUST_02552,342.7,321.0,12.57,0.23,0,135.0,0.9,Postpaid
CUST_02553,418.57,314.0,7.78,0.25,0,135.0,10.2,Standard
CUST_02554,936.25,214.0,85.87,0.58,1,69.0,0.4,Data Plan
CUST_02555,155.76,102.0,1.61,0.1,1,49.0,1.2,Basic
CUST_02556,786.97,307.0,14.65,3.14,2,96.0,2.9,International
CUST_02557,1423.54,519.0,58.51,2.23,0,218.0,0.3,Unlimited
CUST_02558,1160.25,711.0,46.56,1.93,0,192.0,0.3,Premium
CUST_02559,18.92,114.0,2.12,0.1,0,32.0,1.2,Basic
CUST_02560,64.54,92.0,2.52,0.13,0,65.0,2.0,Basic
CUST_02561,1268.9,513.0,45.69,1.96,0,153.0,1.6,Unlimited
CUST_02562,1064.21,676.0,41.19,2.78,0,226.0,0.6,Unlimited
CUST_02563,755.17,428.0,14.83,8.2,1,55.0,0.3,Standard
CUST_02564,1074.63,120.0,87.87,1.22,0,94.0,3.6,Data Plan
CUST_02565,125.45,101.0,2.08,0.14,1,33.0,0.2,Prepaid
CUST_02566,845.47,201.0,97.51,1.36,1,60.0,1.7,Data Plan
CUST_02567,1045.6,208.0,71.23,0.38,0,56.0,0.1,Unlimited
CUST_02568,783.86,159.0,86.02,1.01,0,99.0,0.0,Data Plan
CUST_02569,859.47,159.0,45.57,0.95,0,101.0,1.2,Data Plan
CUST_02570,852.22,554.0,47.84,1.79,0,166.0,0.3,Premium
CUST_02571,178.07,102.0,2.43,0.07,1,58.0,0.7,Basic
CUST_02572,1223.82,601.0,44.66,2.1,0,252.0,0.8,Unlimited
CUST_02573,298.66,287.0,5.85,0.43,6,75.0,1.9,Basic
CUST_02574,113.83,350.0,9.29,1.08,3,94.0,10.4,Basic
CUST_02575,139.72,78.0,2.68,0.04,1,78.0,1.8,Basic
CUST_02576,163.7,94.0,2.53,0.19,0,36.0,2.8,Basic
CUST_02577,814.16,169.0,69.98,0.82,0,71.0,1.3,Data Plan
CUST_02578,474.06,380.0,10.74,0.32,0,119.0,2.4,Postpaid
CUST_02579,694.2,158.0,55.4,0.87,0,49.0,0.5,Unlimited
CUST_02580,927.44,553.0,11.29,6.83,3,104.0,1.2,International
CUST_02581,412.08,207.0,10.58,0.28,2,113.0,1.3,Postpaid
CUST_02582,376.83,345.0,11.42,0.44,1,218.0,0.6,Postpaid
CUST_02583,1037.07,425.0,13.6,6.22,1,66.0,0.8,Standard
CUST_02584,486.49,247.0,6.2,0.64,3,138.0,10.5,Basic
CUST_02585,426.42,299.0,10.63,0.19,0,187.0,1.0,Postpaid
CUST_02586,408.69,300.0,9.65,0.33,0,44.0,0.4,Standard
CUST_02587,319.33,203.0,11.33,0.4,1,66.0,4.0,Standard
CUST_02588,980.8,131.0,76.41,1.17,1,76.0,1.4,Data Plan
CUST_02589,334.59,229.0,10.08,0.54,4,151.0,18.1,Standard
CUST_02590,1173.73,669.0,30.74,1.58,1,163.0,0.2,Unlimited
CUST_02591,149.12,111.0,2.58,0.14,0,41.0,1.3,Basic
CUST_02592,666.01,616.0,9.53,9.66,0,138.0,6.7,Standard
CUST_02593,386.91,356.0,9.25,0.25,0,210.0,1.8,Standard
CUST_02594,258.06,252.0,7.16,0.83,1,106.0,2.8,Standard
CUST_02595,435.0,235.0,8.16,0.38,0,145.0,0.8,Standard
CUST_02596,1096.88,686.0,39.95,2.71,1,231.0,1.1,Premium
CUST_02597,674.8,377.0,13.63,6.11,3,48.0,3.5,International
CUST_02598,943.76,116.0,80.4,1.03,0,97.0,1.6,Data Plan
CUST_02599,431.54,339.0,9.5,0.28,0,119.0,0.9,Postpaid
CUST_02600,157.79,151.0,1.97,0.1,0,76.0,0.1,Prepaid
CUST_02601,227.39,148.0,1.87,0.14,0,40.0,1.0,Basic
CUST_02602,168.62,112.0,0.41,0.09,0,53.0,0.3,Prepaid
CUST_02603,1131.9,605.0,36.36,1.41,0,268.0,0.6,Premium
CUST_02604,354.8,329.0,11.45,0.3,1,147.0,1.4,Postpaid
CUST_02605,760.8,239.0,93.35,1.07,1,91.0,0.5,Unlimited
CUST_02606,145.97,89.0,2.62,0.2,0,36.0,1.3,Basic
CUST_02607,327.18,299.0,7.54,0.44,3,142.0,12.2,Basic
CUST_02608,457.66,167.0,5.35,0.03,3,237.0,22.8,Basic
CUST_02609,1246.63,480.0,40.32,1.83,0,192.0,0.4,Unlimited
CUST_02610,374.38,341.0,8.7,0.29,0,84.0,0.7,Postpaid
CUST_02611,185.67,51.0,1.5,0.18,0,55.0,0.6,Prepaid
CUST_02612,504.4,233.0,4.35,0.44,3,168.0,6.5,Standard
CUST_02613,440.15,158.0,8.1,0.56,1,106.0,4.4,Basic
CUST_02614,1303.14,484.0,56.87,1.97,1,137.0,0.4,Unlimited
CUST_02615,398.06,232.0,6.44,0.46,3,134.0,31.4,Standard
CUST_02616,390.31,248.0,13.83,0.49,3,163.0,30.7,Basic
CUST_02617,371.53,252.0,11.09,0.16,0,160.0,1.6,Postpaid
CUST_02618,727.78,401.0,10.52,10.86,1,136.0,7.5,International
CUST_02619,1259.92,687.0,39.02,1.85,0,203.0,0.7,Unlimited
CUST_02620,898.47,296.0,84.69,1.16,2,51.0,2.5,Unlimited
CUST_02621,109.59,113.0,2.12,0.17,0,56.0,0.4,Prepaid
CUST_02622,434.8,307.0,6.73,0.27,0,137.0,3.2,Standard
CUST_02623,1176.28,632.0,37.84,2.09,0,214.0,0.4,Unlimited
CUST_02624,351.45,285.0,11.28,0.24,0,137.0,4.8,Standard
CUST_02625,182.36,85.0,1.91,0.12,0,43.0,1.5,Basic
CUST_02626,322.7,185.0,6.32,0.33,0,119.0,3.5,Postpaid
CUST_02627,201.38,197.0,8.05,0.52,3,57.0,9.0,Basic
CUST_02628,128.77,89.0,2.71,0.03,1,67.0,0.2,Basic
CUST_02629,310.32,305.0,10.71,0.33,7,93.0,7.2,Basic
CUST_02630,1091.46,243.0,68.34,1.12,0,88.0,1.9,Data Plan
CUST_02631,290.48,327.0,5.23,0.67,4,69.0,13.2,Standard
CUST_02632,1292.51,679.0,64.99,2.52,1,176.0,0.0,Premium
CUST_02633,470.93,332.0,9.08,0.22,0,64.0,5.5,Standard
CUST_02634,321.96,194.0,6.98,1.13,1,78.0,0.1,Basic
CUST_02635,166.89,85.0,2.21,0.03,0,53.0,0.7,Prepaid
CUST_02636,946.93,450.0,42.78,2.19,0,326.0,0.6,Premium
CUST_02637,702.06,199.0,110.68,0.7,0,85.0,5.8,Data Plan
CUST_02638,105.45,141.0,2.84,0.05,0,33.0,0.3,Basic
CUST_02639,83.69,303.0,11.16,0.62,3,145.0,1.3,Basic
CUST_02640,1102.68,616.0,41.99,2.4,0,260.0,0.4,Premium
CUST_02641,403.71,353.0,9.54,0.22,0,151.0,5.4,Standard
CUST_02642,1075.86,545.0,41.46,1.46,0,152.0,2.0,Unlimited
CUST_02643,193.53,104.0,1.45,0.16,0,56.0,1.1,Basic
CUST_02644,258.12,12.0,9.89,0.57,1,67.0,6.8,Standard
CUST_02645,381.92,392.0,8.77,0.13,2,166.0,1.3,Postpaid
CUST_02646,348.13,335.0,8.51,0.3,0,117.0,5.1,Standard
